triplet_number,Genes_triplet,clique_number,human_abs_number,mouse_abs_number,dog_abs_number,human_specific_number,mouse_specific_number,dog_specific_number,total
1088,ENSG00000162994-ENSMUSG00000020461-ENSCAFG00000002819,23,0,0,0,0,1,0,70
1089,ENSG00000090565-ENSMUSG00000037098-ENSCAFG00000019670,24,0,0,6,3,1,0,88
1090,ENSG00000115966-ENSMUSG00000027104-ENSCAFG00000013332,23,0,4,0,0,0,0,77
1091,ENSG00000147364-ENSMUSG00000038365-ENSCAFG00000010195,20,1,1,0,0,0,0,64
1092,ENSG00000148660-ENSMUSG00000021820-ENSCAFG00000015161,44,0,0,0,0,0,9,141
1093,ENSG00000130558-ENSMUSG00000026833-ENSCAFG00000032227,6,0,0,10,3,1,0,42
1094,ENSG00000117155-ENSMUSG00000036825-ENSCAFG00000020304,28,0,0,0,0,0,0,84
1095,ENSG00000104951-ENSMUSG00000074141-ENSCAFG00000003439,14,1,1,0,1,1,0,48
1096,ENSG00000073464-ENSMUSG00000000605-ENSCAFG00000011537,26,0,1,0,0,0,0,80
1097,ENSG00000160087-ENSMUSG00000023286-ENSCAFG00000032184,13,0,0,0,2,3,0,44
1098,ENSG00000104067-ENSMUSG00000030516-ENSCAFG00000010407,52,0,0,7,2,0,0,172
1099,ENSG00000117569-ENSMUSG00000028134-ENSCAFG00000020080,30,0,0,0,0,0,0,90
1100,ENSG00000140464-ENSMUSG00000036986-ENSCAFG00000025384,0,0,10,0,16,20,7,63
1101,ENSG00000196482-ENSMUSG00000026610-ENSCAFG00000010767,15,0,0,0,3,0,1,49
1102,ENSG00000141052-ENSMUSG00000020542-ENSCAFG00000017863,28,0,1,0,0,0,3,89
1103,ENSG00000135905-ENSMUSG00000038608-ENSCAFG00000010292,113,0,1,2,0,1,8,354
1104,ENSG00000186184-ENSMUSG00000029642-ENSCAFG00000006755,4,0,0,5,0,0,0,22
1105,ENSG00000064012-ENSMUSG00000026029-ENSCAFG00000025192,0,0,0,15,7,4,16,57
1106,ENSG00000100225-ENSMUSG00000001786-ENSCAFG00000001758,21,0,0,0,1,1,0,65
1107,ENSG00000140682-ENSMUSG00000030782-ENSCAFG00000016896,14,0,0,10,0,0,0,62
1108,ENSG00000115155-ENSMUSG00000062372-ENSCAFG00000004385,99,0,0,0,1,0,0,298
1109,ENSG00000139613-ENSMUSG00000025369-ENSCAFG00000000109,0,0,0,60,0,0,56,176
1110,ENSG00000022267-ENSMUSG00000023092-ENSCAFG00000018932,18,0,0,0,0,0,0,54
1111,ENSG00000111224-ENSMUSG00000037997-ENSCAFG00000015400,17,0,0,2,0,0,0,55
1112,ENSG00000143420-ENSMUSG00000038619-ENSCAFG00000012054,9,0,0,0,5,0,0,32
1113,ENSG00000151136-ENSMUSG00000020042-ENSCAFG00000001793,36,0,0,0,0,0,0,108
1114,ENSG00000165995-ENSMUSG00000057914-ENSCAFG00000004474,26,0,0,12,2,1,0,105
1115,ENSG00000096717-ENSMUSG00000020063-ENSCAFG00000013316,21,0,0,0,0,0,0,63
1116,ENSG00000171130-ENSMUSG00000039347-ENSCAFG00000004543,5,1,0,0,3,2,0,22
1117,ENSG00000150281-ENSMUSG00000042340-ENSCAFG00000016723,7,0,0,0,0,2,0,23
1118,ENSG00000150672-ENSMUSG00000052572-ENSCAFG00000004544,49,0,0,4,8,4,2,169
1119,ENSG00000118194-ENSMUSG00000026414-ENSCAFG00000010798,0,0,28,0,6,32,8,102
1120,ENSG00000172292-ENSMUSG00000027035-ENSCAFG00000011826,19,0,0,3,0,0,1,64
1121,ENSG00000087258-ENSMUSG00000031748-ENSCAFG00000009233,20,0,0,0,0,0,0,60
1122,ENSG00000107105-ENSMUSG00000008489-ENSCAFG00000001688,16,0,0,0,0,2,0,50
1123,ENSG00000198728-ENSMUSG00000025223-ENSCAFG00000010005,23,0,0,0,0,0,0,69
1124,ENSG00000121577-ENSMUSG00000022803-ENSCAFG00000030985,0,0,0,9,2,0,4,24
1125,ENSG00000183963-ENSMUSG00000020439-ENSCAFG00000012922,40,0,0,3,5,0,0,131
1126,ENSG00000145362-ENSMUSG00000032826-ENSCAFG00000011769,106,0,0,2,0,0,0,322
1127,ENSG00000147130-ENSMUSG00000031310-ENSCAFG00000017043,52,0,0,1,0,0,3,161
1128,ENSG00000128595-ENSMUSG00000029767-ENSCAFG00000001640,14,0,1,0,3,0,0,47
1129,ENSG00000133895-ENSMUSG00000024947-ENSCAFG00000014185,19,3,0,0,0,1,0,64
1130,ENSG00000071537-ENSMUSG00000020964-ENSCAFG00000017315,42,0,0,0,1,1,0,128
1131,ENSG00000133216-ENSMUSG00000028664-ENSCAFG00000014323,30,0,0,4,3,1,0,102
1132,ENSG00000136021-ENSMUSG00000069539-ENSCAFG00000006752,33,0,0,3,0,1,1,107
1133,ENSG00000185774-ENSMUSG00000029088-ENSCAFG00000016537,19,0,0,6,0,0,0,69
1134,ENSG00000148842-ENSMUSG00000064105-ENSCAFG00000010310,16,0,0,0,2,0,15,65
1135,ENSG00000077782-ENSMUSG00000031565-ENSCAFG00000005970,36,0,0,0,5,0,0,113
1136,ENSG00000156011-ENSMUSG00000030465-ENSCAFG00000005301,16,0,12,0,8,20,8,108
1137,ENSG00000145194-ENSMUSG00000022842-ENSCAFG00000012533,38,0,6,0,1,0,0,127
1138,ENSG00000122375-ENSMUSG00000021799-ENSCAFG00000015975,0,0,0,20,2,2,20,64
1139,ENSG00000085274-ENSMUSG00000037730-ENSCAFG00000014700,14,0,2,0,0,0,1,47
1140,ENSG00000107521-ENSMUSG00000025188-ENSCAFG00000009367,0,0,38,0,1,37,3,117
1141,ENSG00000155256-ENSMUSG00000018820-ENSCAFG00000009246,24,0,1,0,2,0,6,82
1142,ENSG00000160183-ENSMUSG00000024034-ENSCAFG00000010372,27,0,1,0,1,0,0,84
1143,ENSG00000072110-ENSMUSG00000015143-ENSCAFG00000016534,44,0,0,0,0,0,1,133
1144,ENSG00000132002-ENSMUSG00000005483-ENSCAFG00000016286,7,0,0,0,0,0,0,21
1145,ENSG00000169057-ENSMUSG00000031393-ENSCAFG00000019440,8,0,0,0,0,0,1,25
1146,ENSG00000159363-ENSMUSG00000036622-ENSCAFG00000015840,0,0,0,0,60,60,58,178
1147,ENSG00000115602-ENSMUSG00000026069-ENSCAFG00000002142,18,0,2,0,2,3,1,64
1148,ENSG00000089685-ENSMUSG00000017716-ENSCAFG00000005302,7,0,2,0,2,2,0,29
1149,ENSG00000140876-ENSMUSG00000031767-ENSCAFG00000020035,9,0,0,0,5,4,0,36
1150,ENSG00000151445-ENSMUSG00000021038-ENSCAFG00000017204,38,0,0,0,0,0,0,114
1151,ENSG00000179603-ENSMUSG00000024211-ENSCAFG00000001738,21,0,0,0,0,0,0,63
1152,ENSG00000169242-ENSMUSG00000027954-ENSCAFG00000017069,11,0,0,0,0,0,0,33
1153,ENSG00000171365-ENSMUSG00000004317-ENSCAFG00000015971,27,0,0,0,1,0,0,82
1154,ENSG00000254087-ENSMUSG00000042228-ENSCAFG00000007034,25,0,0,0,0,0,0,75
1155,ENSG00000185811-ENSMUSG00000018654-ENSCAFG00000003374,14,0,0,0,2,0,3,47
1156,ENSG00000136531-ENSMUSG00000075318-ENSCAFG00000011130,54,0,0,0,0,0,0,162
1157,ENSG00000174197-ENSMUSG00000033943-ENSCAFG00000009662,49,0,0,0,0,0,2,149
1158,ENSG00000003096-ENSMUSG00000036782-ENSCAFG00000018272,22,0,1,2,0,0,0,72
1159,ENSG00000064787-ENSMUSG00000013523-ENSCAFG00000011825,16,0,0,9,0,1,10,77
1160,ENSG00000115593-ENSMUSG00000055027-ENSCAFG00000007437,20,0,0,0,0,0,0,60
1161,ENSG00000148541-ENSMUSG00000043259-ENSCAFG00000012414,26,0,0,5,0,0,0,88
1162,ENSG00000156931-ENSMUSG00000033653-ENSCAFG00000013170,94,0,0,0,0,0,6,288
1163,ENSG00000172794-ENSMUSG00000020732-ENSCAFG00000004583,18,0,0,4,4,0,0,66
1164,ENSG00000114346-ENSMUSG00000027699-ENSCAFG00000015455,48,0,0,0,0,0,6,150
1165,ENSG00000131095-ENSMUSG00000020932-ENSCAFG00000013973,20,0,1,0,0,0,0,62
1166,ENSG00000198947-ENSMUSG00000045103-ENSCAFG00000023562,165,0,1,0,0,0,0,497
1167,ENSG00000163795-ENSMUSG00000043059-ENSCAFG00000004909,8,0,1,0,0,1,0,27
1168,ENSG00000149972-ENSMUSG00000039488-ENSCAFG00000004018,38,0,0,10,0,0,0,134
1169,ENSG00000143924-ENSMUSG00000032624-ENSCAFG00000006510,48,0,0,0,0,0,0,144
1170,ENSG00000100796-ENSMUSG00000041846-ENSCAFG00000017570,31,0,0,0,0,0,0,93
1171,ENSG00000091622-ENSMUSG00000040543-ENSCAFG00000015453,36,0,0,5,0,0,0,118
1172,ENSG00000138592-ENSMUSG00000027363-ENSCAFG00000015145,36,0,2,0,0,1,0,113
1173,ENSG00000166444-ENSMUSG00000031024-ENSCAFG00000006966,38,0,0,0,0,0,0,114
1174,ENSG00000130816-ENSMUSG00000004099-ENSCAFG00000017892,0,0,0,0,82,80,85,247
1175,ENSG00000131626-ENSMUSG00000037519-ENSCAFG00000010544,60,0,1,0,0,0,3,185
1176,ENSG00000113492-ENSMUSG00000089678-ENSCAFG00000018790,28,0,0,0,0,2,0,86
1177,ENSG00000136848-ENSMUSG00000026883-ENSCAFG00000020290,40,0,0,0,0,3,0,123
1178,ENSG00000082701-ENSMUSG00000022812-ENSCAFG00000011122,24,0,0,0,0,0,1,73
1179,ENSG00000196236-ENSMUSG00000022401-ENSCAFG00000001134,21,0,0,0,2,0,0,65
1180,ENSG00000096746-ENSMUSG00000020069-ENSCAFG00000013619,19,0,0,0,0,0,0,57
1181,ENSG00000111450-ENSMUSG00000029428-ENSCAFG00000006694,0,0,0,22,0,0,20,64
1182,ENSG00000122643-ENSMUSG00000029780-ENSCAFG00000003154,20,1,0,0,1,0,1,64
1183,ENSG00000117143-ENSMUSG00000026670-ENSCAFG00000013117,21,0,0,0,0,0,0,63
1184,ENSG00000104728-ENSMUSG00000071176-ENSCAFG00000013667,0,0,0,0,61,56,34,151
1185,ENSG00000184792-ENSMUSG00000020435-ENSCAFG00000012842,30,0,0,0,8,0,0,98
1186,ENSG00000091436-ENSMUSG00000004085-ENSCAFG00000013140,39,0,0,1,0,0,1,120
1187,ENSG00000107679-ENSMUSG00000040268-ENSCAFG00000012547,25,0,0,1,0,0,0,77
1188,ENSG00000106976-ENSMUSG00000026825-ENSCAFG00000020082,0,0,0,48,0,2,78,176
1189,ENSG00000151962-ENSMUSG00000033882-ENSCAFG00000008473,12,0,0,0,0,0,0,36
1190,ENSG00000169783-ENSMUSG00000049556-ENSCAFG00000018057,2,0,0,3,0,0,0,12
1191,ENSG00000132676-ENSMUSG00000068921-ENSCAFG00000016941,23,1,0,0,1,3,0,75
1192,ENSG00000007062-ENSMUSG00000029086-ENSCAFG00000015233,0,0,0,0,52,57,46,155
1193,ENSG00000140455-ENSMUSG00000032376-ENSCAFG00000016993,30,0,0,0,0,0,0,90
1194,ENSG00000133794-ENSMUSG00000055116-ENSCAFG00000008095,35,0,0,0,0,0,6,111
1195,ENSG00000112964-ENSMUSG00000055737-ENSCAFG00000018579,20,0,3,0,3,2,0,71
1196,ENSG00000065882-ENSMUSG00000029174-ENSCAFG00000016208,0,0,0,45,0,0,42,132
1197,ENSG00000159082-ENSMUSG00000022973-ENSCAFG00000009041,65,0,0,3,0,0,0,201
1198,ENSG00000134508-ENSMUSG00000040957-ENSCAFG00000018207,16,0,0,5,2,0,0,60
1199,ENSG00000113851-ENSMUSG00000005362-ENSCAFG00000029831,0,0,0,23,0,0,4,50
1200,ENSG00000101938-ENSMUSG00000031283-ENSCAFG00000018117,23,0,4,0,0,0,0,77
1201,ENSG00000060656-ENSMUSG00000028909-ENSCAFG00000011524,66,0,0,0,0,0,1,199
1202,ENSG00000042980-ENSMUSG00000014725-ENSCAFG00000009056,0,0,0,0,47,48,46,141
1203,ENSG00000078140-ENSMUSG00000029203-ENSCAFG00000015961,14,0,0,0,0,0,1,43
1204,ENSG00000265972-ENSMUSG00000038393-ENSCAFG00000011405,16,0,0,0,1,1,0,50
1205,ENSG00000143612-ENSMUSG00000027942-ENSCAFG00000017266,15,0,0,0,0,8,0,53
1206,ENSG00000165006-ENSMUSG00000028437-ENSCAFG00000001905,0,0,0,12,2,0,4,30
1207,ENSG00000176956-ENSMUSG00000022577-ENSCAFG00000001292,6,0,0,3,0,0,0,24
1208,ENSG00000174151-ENSMUSG00000048796-ENSCAFG00000019828,8,0,0,0,5,0,0,29
1209,ENSG00000151233-ENSMUSG00000036197-ENSCAFG00000009790,14,0,0,3,0,2,0,50
1210,ENSG00000011451-ENSMUSG00000024050-ENSCAFG00000016006,18,0,4,0,0,1,0,63
1211,ENSG00000103126-ENSMUSG00000024182-ENSCAFG00000019684,19,0,1,0,0,1,0,60
1212,ENSG00000111859-ENSMUSG00000021365-ENSCAFG00000009773,14,0,0,2,2,0,0,48
1213,ENSG00000134532-ENSMUSG00000041540-ENSCAFG00000011571,34,0,0,0,4,0,0,106
1214,ENSG00000124406-ENSMUSG00000037685-ENSCAFG00000001816,77,0,0,0,0,0,1,232
1215,ENSG00000180481-ENSMUSG00000020214-ENSCAFG00000029990,6,0,0,6,1,1,2,34
1216,ENSG00000118507-ENSMUSG00000039166-ENSCAFG00000001147,18,0,0,3,0,0,4,64
1217,ENSG00000132749-ENSMUSG00000024905-ENSCAFG00000010766,16,0,6,0,0,4,2,66
1218,ENSG00000126561-ENSMUSG00000004043-ENSCAFG00000015346,36,0,0,0,0,1,0,109
1219,ENSG00000165702-ENSMUSG00000026815-ENSCAFG00000019877,13,0,0,0,0,0,0,39
1220,ENSG00000003989-ENSMUSG00000031596-ENSCAFG00000006944,24,0,0,0,3,0,0,75
1221,ENSG00000156675-ENSMUSG00000031488-ENSCAFG00000006176,12,0,0,0,0,0,19,55
1222,ENSG00000165675-ENSMUSG00000031109-ENSCAFG00000018777,25,0,3,0,0,4,0,85
1223,ENSG00000160917-ENSMUSG00000029625-ENSCAFG00000015036,19,0,0,0,0,0,0,57
1224,ENSG00000168066-ENSMUSG00000024949-ENSCAFG00000014239,32,0,1,0,0,0,0,98
1225,ENSG00000143776-ENSMUSG00000026490-ENSCAFG00000015982,78,0,0,0,0,0,1,235
1226,ENSG00000130202-ENSMUSG00000062300-ENSCAFG00000004626,20,0,0,0,0,0,0,60
1227,ENSG00000197226-ENSMUSG00000036644-ENSCAFG00000000381,0,0,0,44,1,0,42,131
1228,ENSG00000040633-ENSMUSG00000018572-ENSCAFG00000016096,12,0,0,0,2,0,0,38
1229,ENSG00000174606-ENSMUSG00000026634-ENSCAFG00000012389,17,0,0,3,0,0,0,57
1230,ENSG00000124678-ENSMUSG00000062859-ENSCAFG00000001287,0,0,18,0,7,19,0,62
1231,ENSG00000166589-ENSMUSG00000031881-ENSCAFG00000020397,36,0,0,2,0,2,0,114
1232,ENSG00000145247-ENSMUSG00000029153-ENSCAFG00000031331,12,0,0,0,1,1,0,38
1233,ENSG00000168765-ENSMUSG00000027890-ENSCAFG00000019812,17,0,0,0,2,0,0,53
1234,ENSG00000024048-ENSMUSG00000023977-ENSCAFG00000001697,96,0,0,0,2,0,1,291
1235,ENSG00000053747-ENSMUSG00000024421-ENSCAFG00000018173,152,0,0,1,1,0,0,459
1236,ENSG00000188554-ENSMUSG00000017119-ENSCAFG00000014592,41,2,0,0,2,1,3,133
1237,ENSG00000152413-ENSMUSG00000007617-ENSCAFG00000009074,19,0,1,0,0,6,0,65
1238,ENSG00000103942-ENSMUSG00000025813-ENSCAFG00000013174,20,0,0,0,0,0,4,64
1239,ENSG00000125107-ENSMUSG00000036550-ENSCAFG00000008426,0,0,0,98,1,0,98,295
1240,ENSG00000017427-ENSMUSG00000020053-ENSCAFG00000007304,13,0,0,0,0,0,1,40
1241,ENSG00000127452-ENSMUSG00000066892-ENSCAFG00000023016,7,0,0,0,0,2,0,23
1242,ENSG00000166681-ENSMUSG00000046432-ENSCAFG00000024178,3,0,0,0,0,0,0,9
1243,ENSG00000137100-ENSMUSG00000028447-ENSCAFG00000001937,14,0,3,0,0,1,0,49
1244,ENSG00000178209-ENSMUSG00000022565-ENSCAFG00000001433,78,1,0,4,1,0,2,247
1245,ENSG00000126106-ENSMUSG00000048772-ENSCAFG00000004791,7,1,0,0,0,2,0,25
1246,ENSG00000118965-ENSMUSG00000066643-ENSCAFG00000003791,56,0,0,0,0,0,4,172
1247,ENSG00000064763-ENSMUSG00000030303-ENSCAFG00000010901,22,0,1,0,0,3,0,71
1248,ENSG00000142945-ENSMUSG00000028678-ENSCAFG00000004770,0,0,40,0,4,42,0,126
1249,ENSG00000128040-ENSMUSG00000053030-ENSCAFG00000024171,0,0,7,0,4,11,1,30
1250,ENSG00000128641-ENSMUSG00000018417-ENSCAFG00000010080,60,0,0,0,0,0,1,181
1251,ENSG00000133110-ENSMUSG00000027750-ENSCAFG00000006073,46,0,0,0,0,0,1,139
1252,ENSG00000091039-ENSMUSG00000020189-ENSCAFG00000005707,47,0,2,0,0,0,1,146
1253,ENSG00000170162-ENSMUSG00000049641-ENSCAFG00000000920,0,0,9,0,0,7,2,27
1254,ENSG00000105549-ENSMUSG00000020317-ENSCAFG00000019728,0,0,15,0,1,16,4,51
1255,ENSG00000186635-ENSMUSG00000032812-ENSCAFG00000005677,0,0,0,40,28,26,70,204
1256,ENSG00000139197-ENSMUSG00000005069-ENSCAFG00000014064,31,0,0,0,4,0,0,97
1257,ENSG00000051009-ENSMUSG00000044465-ENSCAFG00000006378,23,1,0,0,0,0,3,74
1258,ENSG00000154380-ENSMUSG00000022995-ENSCAFG00000016185,0,0,0,35,0,0,28,98
1259,ENSG00000137343-ENSMUSG00000024426-ENSCAFG00000000414,29,0,0,0,2,0,0,89
1260,ENSG00000143409-ENSMUSG00000038712-ENSCAFG00000012326,19,0,0,0,5,0,1,63
1261,ENSG00000112851-ENSMUSG00000021709-ENSCAFG00000007537,0,0,0,50,2,0,48,150
1262,ENSG00000260916-ENSMUSG00000034563-ENSCAFG00000015925,20,0,0,0,2,3,0,65
1263,ENSG00000095752-ENSMUSG00000004371-ENSCAFG00000002588,6,0,0,5,0,1,0,29
1264,ENSG00000133107-ENSMUSG00000027748-ENSCAFG00000006044,22,0,3,0,2,0,0,74
1265,ENSG00000132603-ENSMUSG00000031917-ENSCAFG00000029835,8,0,0,2,0,0,0,28
1266,ENSG00000198929-ENSMUSG00000038473-ENSCAFG00000013086,14,0,0,9,1,0,12,73
1267,ENSG00000163728-ENSMUSG00000027677-ENSCAFG00000011520,25,0,0,0,3,2,3,83
1268,ENSG00000008441-ENSMUSG00000001911-ENSCAFG00000017009,23,0,0,2,0,1,0,74
1269,ENSG00000156304-ENSMUSG00000022983-ENSCAFG00000008863,0,0,0,42,0,0,40,124
1270,ENSG00000131351-ENSMUSG00000035439-ENSCAFG00000015551,0,0,0,0,23,23,22,68
1271,ENSG00000187735-ENSMUSG00000033813-ENSCAFG00000006970,20,0,0,0,0,2,0,62
1272,ENSG00000111790-ENSMUSG00000040242-ENSCAFG00000011221,13,0,0,0,0,0,0,39
1273,ENSG00000136828-ENSMUSG00000038831-ENSCAFG00000020156,39,0,0,0,5,0,1,123
1274,ENSG00000078304-ENSMUSG00000017843-ENSCAFG00000017948,28,0,1,0,8,0,0,94
1275,ENSG00000126217-ENSMUSG00000031442-ENSCAFG00000006240,62,0,4,0,2,9,1,206
1276,ENSG00000152601-ENSMUSG00000027763-ENSCAFG00000008603,21,0,2,0,2,0,1,70
1277,ENSG00000077380-ENSMUSG00000027012-ENSCAFG00000012696,36,0,0,0,0,0,0,108
1278,ENSG00000173744-ENSMUSG00000026159-ENSCAFG00000010465,0,0,0,31,0,0,30,92
1279,ENSG00000014257-ENSMUSG00000032561-ENSCAFG00000006237,23,0,0,0,0,2,0,71
1280,ENSG00000161791-ENSMUSG00000023008-ENSCAFG00000008465,53,0,0,1,0,0,1,162
1281,ENSG00000123444-ENSMUSG00000005505-ENSCAFG00000008415,9,0,3,0,1,0,0,34
1282,ENSG00000104413-ENSMUSG00000040728-ENSCAFG00000009305,24,0,0,11,0,0,0,94
1283,ENSG00000155368-ENSMUSG00000026385-ENSCAFG00000004895,8,0,0,0,8,2,0,34
1284,ENSG00000144824-ENSMUSG00000033149-ENSCAFG00000010394,0,0,0,37,0,3,36,113
1285,ENSG00000166167-ENSMUSG00000025217-ENSCAFG00000009879,28,0,0,0,0,0,0,84
1286,ENSG00000143365-ENSMUSG00000028150-ENSCAFG00000012884,24,0,0,0,0,0,0,72
1287,ENSG00000168386-ENSMUSG00000043336-ENSCAFG00000009242,9,0,6,0,0,0,0,39
1288,ENSG00000127838-ENSMUSG00000026179-ENSCAFG00000014632,21,0,0,3,0,0,1,70
1289,ENSG00000124334-ENSMUSG00000020279-ENSCAFG00000023298,0,0,17,0,8,19,1,62
1290,ENSG00000177575-ENSMUSG00000008845-ENSCAFG00000013968,0,0,0,0,34,36,32,102
1291,ENSG00000038532-ENSMUSG00000068663-ENSCAFG00000018920,49,0,0,1,0,0,0,149
1292,ENSG00000021852-ENSMUSG00000029656-ENSCAFG00000018937,23,1,0,0,4,0,0,75
1293,ENSG00000173559-ENSMUSG00000026107-ENSCAFG00000032750,8,0,0,5,0,0,4,38
1294,ENSG00000118200-ENSMUSG00000041570-ENSCAFG00000011082,0,0,0,36,1,4,34,111
1295,ENSG00000058091-ENSMUSG00000028926-ENSCAFG00000001898,32,0,0,0,0,0,1,97
1296,ENSG00000130595-ENSMUSG00000061723-ENSCAFG00000010081,32,0,3,0,2,4,0,108
1297,ENSG00000166886-ENSMUSG00000025402-ENSCAFG00000000160,14,0,0,0,0,0,0,42
1298,ENSG00000141503-ENSMUSG00000020827-ENSCAFG00000015747,44,0,0,25,0,0,0,182
1299,ENSG00000082805-ENSMUSG00000030172-ENSCAFG00000015874,38,0,0,0,2,2,0,118
1300,ENSG00000138835-ENSMUSG00000059810-ENSCAFG00000003267,40,0,0,13,7,0,12,165
1301,ENSG00000126457-ENSMUSG00000109324-ENSCAFG00000003589,24,0,0,0,0,0,0,72
1302,ENSG00000168000-ENSMUSG00000071657-ENSCAFG00000023629,20,0,5,0,1,3,0,74
1303,ENSG00000106462-ENSMUSG00000029687-ENSCAFG00000003411,40,0,0,0,0,0,4,124
1304,ENSG00000147481-ENSMUSG00000025909-ENSCAFG00000006708,34,0,0,0,0,1,0,103
1305,ENSG00000138757-ENSMUSG00000029405-ENSCAFG00000008371,20,0,0,2,0,0,0,64
1306,ENSG00000166974-ENSMUSG00000024277-ENSCAFG00000017942,20,0,1,0,0,1,0,63
1307,ENSG00000180287-ENSMUSG00000055214-ENSCAFG00000015770,21,0,0,1,0,0,1,66
1308,ENSG00000141298-ENSMUSG00000037926-ENSCAFG00000018965,29,0,0,6,0,0,0,99
1309,ENSG00000165240-ENSMUSG00000033792-ENSCAFG00000017263,44,0,0,0,0,1,0,133
1310,ENSG00000164828-ENSMUSG00000036817-ENSCAFG00000011273,0,0,0,0,44,44,47,135
1311,ENSG00000146414-ENSMUSG00000090112-ENSCAFG00000000335,59,0,0,0,4,2,0,183
1312,ENSG00000092439-ENSMUSG00000027365-ENSCAFG00000015230,79,0,0,0,0,0,0,237
1313,ENSG00000120899-ENSMUSG00000059456-ENSCAFG00000008670,60,0,0,1,0,0,0,182
1314,ENSG00000063015-ENSMUSG00000000632-ENSCAFG00000018854,34,0,0,3,0,0,1,109
1315,ENSG00000164007-ENSMUSG00000066058-ENSCAFG00000002540,11,0,0,0,1,0,1,35
1316,ENSG00000197140-ENSMUSG00000037437-ENSCAFG00000005841,0,0,0,0,51,46,16,113
1317,ENSG00000100813-ENSMUSG00000022185-ENSCAFG00000011427,44,0,1,0,0,2,0,136
1318,ENSG00000153094-ENSMUSG00000027381-ENSCAFG00000030412,9,0,3,0,11,2,0,46
1319,ENSG00000070808-ENSMUSG00000024617-ENSCAFG00000018163,39,0,0,0,0,0,0,117
1320,ENSG00000114805-ENSMUSG00000036834-ENSCAFG00000008746,47,1,0,2,0,3,4,154
1321,ENSG00000182541-ENSMUSG00000020451-ENSCAFG00000013044,34,0,0,1,2,0,3,109
1322,ENSG00000167491-ENSMUSG00000036180-ENSCAFG00000014267,23,0,0,0,0,1,3,73
1323,ENSG00000171603-ENSMUSG00000039953-ENSCAFG00000019740,38,0,0,0,0,0,0,114
1324,ENSG00000129351-ENSMUSG00000032178-ENSCAFG00000017691,40,0,3,0,0,0,0,126
1325,ENSG00000089159-ENSMUSG00000029528-ENSCAFG00000010241,16,0,0,9,1,0,0,67
1326,ENSG00000021762-ENSMUSG00000037606-ENSCAFG00000010329,0,0,0,45,0,0,18,108
1327,ENSG00000213995-ENSMUSG00000031505-ENSCAFG00000006076,0,0,0,0,24,22,24,70
1328,ENSG00000103034-ENSMUSG00000036564-ENSCAFG00000008483,34,0,0,3,3,0,0,111
1329,ENSG00000118564-ENSMUSG00000039753-ENSCAFG00000015321,24,0,0,0,0,1,1,74
1330,ENSG00000165309-ENSMUSG00000037683-ENSCAFG00000004210,37,0,2,0,2,2,0,119
1331,ENSG00000072682-ENSMUSG00000018906-ENSCAFG00000000824,30,0,0,0,0,0,0,90
1332,ENSG00000011304-ENSMUSG00000006498-ENSCAFG00000019693,0,0,31,0,0,29,0,91
1333,ENSG00000134755-ENSMUSG00000024331-ENSCAFG00000018085,34,0,0,0,0,0,2,104
1334,ENSG00000102078-ENSMUSG00000031105-ENSCAFG00000018766,22,0,0,0,2,0,2,70
1335,ENSG00000122884-ENSMUSG00000019916-ENSCAFG00000014573,30,0,0,0,0,0,1,91
1336,ENSG00000137098-ENSMUSG00000066196-ENSCAFG00000029463,0,0,14,0,4,15,2,49
1337,ENSG00000142459-ENSMUSG00000011832-ENSCAFG00000018316,38,1,0,0,0,2,0,118
1338,ENSG00000007402-ENSMUSG00000010066-ENSCAFG00000010431,0,0,0,81,0,0,76,238
1339,ENSG00000132640-ENSMUSG00000062098-ENSCAFG00000030748,8,0,0,1,0,0,0,26
1340,ENSG00000149600-ENSMUSG00000056941-ENSCAFG00000030371,19,0,0,0,0,1,0,58
1341,ENSG00000156983-ENSMUSG00000001632-ENSCAFG00000005408,25,0,0,3,0,0,1,82
1342,ENSG00000107447-ENSMUSG00000025014-ENSCAFG00000008507,23,0,0,0,0,2,0,71
1343,ENSG00000182132-ENSMUSG00000053519-ENSCAFG00000016951,0,0,0,21,1,0,16,59
1344,ENSG00000178804-ENSMUSG00000042279-ENSCAFG00000004631,0,0,0,0,11,12,6,29
1345,ENSG00000143374-ENSMUSG00000028107-ENSCAFG00000011941,0,0,36,0,0,37,0,109
1346,ENSG00000170248-ENSMUSG00000032504-ENSCAFG00000004721,37,0,0,0,0,0,0,111
1347,ENSG00000147852-ENSMUSG00000024924-ENSCAFG00000002028,38,0,0,0,0,0,0,114
1348,ENSG00000138101-ENSMUSG00000071454-ENSCAFG00000004223,39,0,0,0,0,2,3,122
1349,ENSG00000064393-ENSMUSG00000061436-ENSCAFG00000004038,0,0,0,0,31,33,30,94
1350,ENSG00000057704-ENSMUSG00000020023-ENSCAFG00000006227,6,0,0,3,0,0,3,27
1351,ENSG00000007541-ENSMUSG00000025728-ENSCAFG00000019662,0,0,0,20,1,2,22,65
1352,ENSG00000105520-ENSMUSG00000040563-ENSCAFG00000017423,19,0,0,0,0,0,3,60
1353,ENSG00000161649-ENSMUSG00000017309-ENSCAFG00000014429,14,0,3,0,4,3,4,59
1354,ENSG00000100105-ENSMUSG00000020453-ENSCAFG00000013087,13,0,0,1,0,0,1,42
