ERROR: position ortholog index to check. ENSCAFG00000017566 ENSMUSG00000030779 [*:7:21511232:9 [*:9:122970962
ERROR: position ortholog index to check. ENSG00000026508 ENSMUSG00000005087 [*:13:35139304:11 [-:11:102901346
ERROR: position ortholog index to check. ENSG00000026508 ENSMUSG00000005087 ]*:95:35229333:93 ]-:93:102814133
ERROR: position ortholog index to check. ENSMUSG00000005087 ENSG00000026508 [*:11:102901346:13 [-:13:35139304
ERROR: position ortholog index to check. ENSMUSG00000005087 ENSG00000026508 ]*:93:102814133:95 ]-:95:35229333
ERROR: position ortholog index to check. ENSG00000026508 ENSCAFG00000006889 [*:13:35139304:5 [-:5:32826293
ERROR: position ortholog index to check. ENSG00000026508 ENSCAFG00000006889 ]*:103:35229333:98 ]-:98:32738396
ERROR: position ortholog index to check. ENSCAFG00000006889 ENSG00000026508 [*:5:32826293:13 [-:13:35139304
ERROR: position ortholog index to check. ENSMUSG00000005087 ENSCAFG00000006889 [*:11:102901346:5 [-:5:32826293
ERROR: position ortholog index to check. ENSMUSG00000005087 ENSCAFG00000006889 ]*:101:102814133:97 ]-:97:32738396
ERROR: position ortholog index to check. ENSCAFG00000006889 ENSMUSG00000005087 [*:5:32826293:11 [-:11:102901346
ERROR: position ortholog index to check. ENSCAFG00000006889 ENSMUSG00000005087 ]*:97:32738396:101 ]-:101:102814133
ERROR: position ortholog index to check. ENSCAFG00000028766 ENSG00000066405 <*:5:34238352:12 <-:12:138010446
ERROR: position ortholog index to check. ENSCAFG00000028766 ENSG00000066405 ]*:19:34254004:26 ]-:26:138029911
ERROR: position ortholog index to check. ENSCAFG00000028766 ENSMUSG00000032473 <*:5:34238352:12 <-:12:99709728
ERROR: position ortholog index to check. ENSMUSG00000020524 ENSG00000155511 ]*:85:57327646:89 ]*:89:153811225
ERROR: position ortholog index to check. ENSMUSG00000020524 ENSG00000155511 ]*:85:57327646:89 ]*:89:153811225
ERROR: position ortholog index to check. ENSCAFG00000017765 ENSG00000155511 [*:3:56103095:7 [-:7:153490889
ERROR: position ortholog index to check. ENSCAFG00000017765 ENSMUSG00000020524 [*:3:56103095:5 [-:5:57012034
ERROR: position ortholog index to check. ENSG00000123178 ENSMUSG00000021930 [*:6:49936235:5 [-:5:61556626
ERROR: position ortholog index to check. ENSG00000091129 ENSCAFG00000003720 [*:19:108240064:1 [-:1:12400440
ERROR: position ortholog index to check. ENSG00000091129 ENSCAFG00000003720 [*:19:108240064:1 [-:1:12400440
ERROR: position ortholog index to check. ENSG00000091129 ENSCAFG00000003720 ]*:175:108149910:178 ]-:178:12474975
ERROR: position ortholog index to check. ENSCAFG00000003720 ENSG00000091129 [*:1:12400440:19 [-:19:108240064
ERROR: position ortholog index to check. ENSCAFG00000003720 ENSG00000091129 ]*:178:12474975:175 ]-:175:108149910
ERROR: position ortholog index to check. ENSMUSG00000020598 ENSCAFG00000003720 [*:17:44532554:1 [-:1:12400440
ERROR: position ortholog index to check. ENSMUSG00000020598 ENSCAFG00000003720 [*:17:44532554:1 [-:1:12400440
ERROR: position ortholog index to check. ENSMUSG00000020598 ENSCAFG00000003720 ]*:157:44598587:178 ]-:178:12474975
ERROR: position ortholog index to check. ENSCAFG00000003720 ENSMUSG00000020598 [*:1:12400440:17 [*:17:44532554
ERROR: position ortholog index to check. ENSCAFG00000003720 ENSMUSG00000020598 [*:1:12400440:17 [-:17:44532554
ERROR: position ortholog index to check. ENSCAFG00000003720 ENSMUSG00000020598 ]*:178:12474975:157 ]*:157:44598587
ERROR: position ortholog index to check. ENSCAFG00000003720 ENSMUSG00000020598 ]*:178:12474975:157 ]-:157:44598587
ERROR: position ortholog index to check. ENSG00000006837 ENSCAFG00000001010 [*:11:134366523:3 [-:3:22522033
ERROR: position ortholog index to check. ENSMUSG00000020389 ENSCAFG00000001010 [*:18:52004928:3 [-:3:22522033
ERROR: position ortholog index to check. ENSG00000122375 ENSMUSG00000021799 [*:4:86654784:3 [-:3:34599958
ERROR: position ortholog index to check. ENSG00000122375 ENSMUSG00000021799 ]*:50:86665751:47 ]-:47:34591292
ERROR: position ortholog index to check. ENSG00000188732 ENSMUSG00000047115 [*:4:23680219:5 [-:5:49367909
ERROR: position ortholog index to check. ENSG00000188732 ENSMUSG00000047115 ]*:36:23702164:38 ]-:38:49388885
ERROR: position ortholog index to check. ENSG00000188732 ENSCAFG00000002784 ]*:32:23702164:30 ]-:30:37345720
ERROR: position ortholog index to check. ENSCAFG00000002784 ENSMUSG00000047115 [*:1:37324058:5 [-:5:49367909
ERROR: position ortholog index to check. ENSCAFG00000002784 ENSMUSG00000047115 ]*:32:37345720:38 ]-:38:49388885
ERROR: position ortholog index to check. ENSG00000196091 ENSMUSG00000020061 [*:11:101595071:5 [-:5:88604925
ERROR: position ortholog index to check. ENSG00000196091 ENSMUSG00000020061 ]*:150:101685632:142 ]-:142:88518519
ERROR: position ortholog index to check. ENSG00000196091 ENSMUSG00000020061 ]*:152:101685682:145 ]-:145:88518469
ERROR: position ortholog index to check. ENSMUSG00000020061 ENSG00000196091 [*:5:88604925:11 [*:11:101595071
ERROR: position ortholog index to check. ENSMUSG00000020061 ENSG00000196091 [*:5:88604925:11 [*:11:101595071
ERROR: position ortholog index to check. ENSMUSG00000020061 ENSG00000196091 [*:5:88604925:11 [*:11:101595071
ERROR: position ortholog index to check. ENSMUSG00000020061 ENSG00000196091 [*:5:88604925:11 [*:11:101595071
ERROR: position ortholog index to check. ENSMUSG00000020061 ENSG00000196091 [*:5:88604925:11 [*:11:101595071
ERROR: position ortholog index to check. ENSG00000196091 ENSCAFG00000007134 [*:11:101595071:3 [-:3:40505098
ERROR: position ortholog index to check. ENSG00000196091 ENSCAFG00000007134 ]*:159:101685632:152 ]-:152:40590216
ERROR: position ortholog index to check. ENSG00000196091 ENSCAFG00000007134 ]*:161:101685682:155 ]-:155:40590266
ERROR: position ortholog index to check. ENSCAFG00000007134 ENSG00000196091 [*:3:40505098:11 [*:11:101595071
ERROR: position ortholog index to check. ENSCAFG00000007134 ENSG00000196091 [*:3:40505098:11 [*:11:101595071
ERROR: position ortholog index to check. ENSCAFG00000007134 ENSG00000196091 [*:3:40505098:11 [*:11:101595071
ERROR: position ortholog index to check. ENSCAFG00000007134 ENSG00000196091 [*:3:40505098:11 [*:11:101595071
ERROR: position ortholog index to check. ENSCAFG00000007134 ENSG00000196091 [*:3:40505098:11 [*:11:101595071
ERROR: position ortholog index to check. ENSMUSG00000020061 ENSCAFG00000007134 [*:5:88604925:3 [-:3:40505098
ERROR: position ortholog index to check. ENSG00000182253 ENSCAFG00000010852 [*:4:99105200:3 [-:3:41623394
ERROR: position ortholog index to check. ENSG00000182253 ENSCAFG00000010852 ]*:36:99133058:37 ]-:37:41597899
ERROR: position ortholog index to check. ENSG00000182253 ENSCAFG00000010852 ]*:36:99133058:37 ]-:37:41597899
ERROR: position ortholog index to check. ENSMUSG00000030554 ENSCAFG00000010852 [*:4:67759628:3 [-:3:41623394
ERROR: position ortholog index to check. ENSMUSG00000030538 ENSG00000185043 [*:6:80232560:3 [-:3:90233885
ERROR: position ortholog index to check. ENSMUSG00000030538 ENSG00000185043 ]*:36:80227365:33 ]-:33:90230484
ERROR: position ortholog index to check. ENSCAFG00000012099 ENSG00000185043 [*:1:53188185:3 [-:3:90233885
ERROR: position ortholog index to check. ENSCAFG00000012099 ENSG00000185043 ]*:31:53184951:33 ]-:33:90230484
ERROR: position ortholog index to check. ENSG00000147130 ENSCAFG00000017043 [*:15:71253255:3 [-:3:55602695
ERROR: position ortholog index to check. ENSCAFG00000017043 ENSG00000147130 [*:3:55602695:15 [-:15:71253255
ERROR: position ortholog index to check. ENSCAFG00000017043 ENSG00000147130 ]*:111:55590006:125 ]-:125:71240916
ERROR: position ortholog index to check. ENSMUSG00000031310 ENSCAFG00000017043 [*:23:101418939:3 [-:3:55602695
ERROR: position ortholog index to check. ENSCAFG00000017043 ENSMUSG00000031310 [*:3:55602695:23 [-:23:101418939
ERROR: position ortholog index to check. ENSCAFG00000017043 ENSMUSG00000031310 ]*:111:55590006:136 ]-:136:101405611
ERROR: position ortholog index to check. ENSG00000128596 ENSMUSG00000029769 [*:3:128791494:5 [-:5:29396685
ERROR: position ortholog index to check. ENSMUSG00000029769 ENSG00000128596 [*:5:29396685:3 [-:3:128791494
ERROR: position ortholog index to check. ENSMUSG00000029769 ENSG00000128596 ]*:92:29422092:83 ]-:83:128817859
ERROR: position ortholog index to check. ENSCAFG00000023734 ENSG00000128596 ]*:77:7830061:81 ]-:81:128817859
ERROR: position ortholog index to check. ENSCAFG00000023734 ENSMUSG00000029769 ]*:84:7826016:96 ]-:96:29426732
ERROR: position ortholog index to check. ENSG00000106799 ENSMUSG00000007613 ]*:45:99149305:50 ]-:50:47410777
ERROR: position ortholog index to check. ENSCAFG00000002528 ENSG00000106799 ]*:45:56218594:53 ]-:53:99149305
ERROR: position ortholog index to check. ENSCAFG00000002528 ENSMUSG00000007613 ]*:45:56218594:54 ]-:54:47410777
ERROR: position ortholog index to check. ENSG00000115415 ENSMUSG00000026104 [*:16:191010003:22 [*:22:52122594
ERROR: position ortholog index to check. ENSCAFG00000008525 ENSG00000157388 ]*:204:36191810:210 ]-:210:53811406
ERROR: position ortholog index to check. ENSCAFG00000008525 ENSMUSG00000015968 ]*:204:36191810:207 ]-:207:30042073
ERROR: position ortholog index to check. ENSG00000122786 ENSMUSG00000029761 [*:18:134867734:11 [-:11:34686004
ERROR: position ortholog index to check. ENSG00000122786 ENSMUSG00000029761 ]*:82:134968345:73 ]-:73:34773228
ERROR: position ortholog index to check. ENSCAFG00000003169 ENSMUSG00000029761 [*:10:13193255:11 [-:11:34686004
ERROR: position ortholog index to check. ENSCAFG00000003169 ENSMUSG00000029761 ]*:81:13089842:77 ]-:77:34773228
ERROR: position ortholog index to check. ENSG00000139154 ENSMUSG00000030232 [*:4:19439700:9 [-:9:140623695
ERROR: position ortholog index to check. ENSMUSG00000030232 ENSG00000139154 ]*:57:140651361:50 ]*:50:19518720
ERROR: position ortholog index to check. ENSCAFG00000012441 ENSG00000139154 ]*:42:27657263:47 ]-:47:19518117
ERROR: position ortholog index to check. ENSMUSG00000030232 ENSCAFG00000012441 ]*:59:140651361:47 ]*:47:27656675
ERROR: position ortholog index to check. ENSCAFG00000001159 ENSG00000066827 [*:1:30841312:5 [-:5:134712863
ERROR: position ortholog index to check. ENSCAFG00000001159 ENSG00000066827 ]*:75:30650671:81 ]-:81:134478482
ERROR: position ortholog index to check. ENSCAFG00000001159 ENSMUSG00000022335 [*:1:30841312:5 [-:5:68258686
ERROR: position ortholog index to check. ENSCAFG00000001159 ENSMUSG00000022335 ]*:75:30650671:74 ]-:74:68084322
ERROR: position ortholog index to check. ENSG00000151422 ENSMUSG00000000127 [*:10:108798183:3 [-:3:63896077
ERROR: position ortholog index to check. ENSG00000151422 ENSMUSG00000000127 ]*:94:109187575:89 ]-:89:64139017
ERROR: position ortholog index to check. ENSG00000092445 ENSMUSG00000027298 ]*:82:41578276:89 ]-:89:119817034
ERROR: position ortholog index to check. ENSG00000092445 ENSCAFG00000009632 ]*:90:41578276:88 ]-:88:8597515
ERROR: position ortholog index to check. ENSMUSG00000027298 ENSCAFG00000009632 ]*:97:119817034:90 ]-:90:8597515
ERROR: position ortholog index to check. ENSCAFG00000009632 ENSMUSG00000027298 ]*:90:8597515:97 ]-:97:119817034
ERROR: position ortholog index to check. ENSG00000197299 ENSMUSG00000030528 ]*:90:90815279:95 ]-:95:80455259
ERROR: position ortholog index to check. ENSG00000197299 ENSCAFG00000012385 [*:8:90747393:7 [-:7:53473142
ERROR: position ortholog index to check. ENSG00000197299 ENSCAFG00000012385 ]*:94:90815279:93 ]-:93:53408262
ERROR: position ortholog index to check. ENSG00000113615 ENSCAFG00000001034 [*:4:134649077:1 [-:1:22750046
ERROR: position ortholog index to check. ENSG00000113615 ENSCAFG00000001034 [*:4:134649077:1 [-:1:22750046
ERROR: position ortholog index to check. ENSG00000113615 ENSCAFG00000001034 ]*:116:134725094:111 ]-:111:22810199
ERROR: position ortholog index to check. ENSMUSG00000036391 ENSCAFG00000001034 [*:4:51756173:1 [-:1:22750046
ERROR: position ortholog index to check. ENSMUSG00000036391 ENSCAFG00000001034 [*:4:51756173:1 [-:1:22750046
ERROR: position ortholog index to check. ENSMUSG00000036391 ENSCAFG00000001034 ]*:104:51695127:109 ]-:109:22810199
ERROR: position ortholog index to check. ENSG00000188554 ENSMUSG00000017119 [*:18:43175800:27 [*:27:101556190
ERROR: position ortholog index to check. ENSG00000188554 ENSMUSG00000017119 [*:18:43175800:27 [*:27:101556190
ERROR: position ortholog index to check. ENSG00000188554 ENSMUSG00000017119 [*:18:43175800:27 [*:27:101556190
ERROR: position ortholog index to check. ENSG00000188554 ENSMUSG00000017119 [*:18:43175800:27 [*:27:101556190
ERROR: position ortholog index to check. ENSG00000188554 ENSMUSG00000017119 [*:18:43175800:27 [*:27:101556190
ERROR: position ortholog index to check. ENSG00000188554 ENSMUSG00000017119 [*:18:43175800:27 [-:27:101556190
ERROR: position ortholog index to check. ENSG00000188554 ENSMUSG00000017119 ]*:112:43210074:114 ]*:114:101580758
ERROR: position ortholog index to check. ENSG00000188554 ENSMUSG00000017119 ]*:112:43210074:114 ]*:114:101580758
ERROR: position ortholog index to check. ENSG00000188554 ENSMUSG00000017119 ]*:112:43210074:114 ]*:114:101580758
ERROR: position ortholog index to check. ENSG00000188554 ENSMUSG00000017119 ]*:112:43210074:114 ]*:114:101580758
ERROR: position ortholog index to check. ENSG00000188554 ENSMUSG00000017119 ]*:112:43210074:114 ]-:114:101580758
ERROR: position ortholog index to check. ENSG00000188554 ENSCAFG00000014592 [*:14:43175800:3 [-:3:19954633
ERROR: position ortholog index to check. ENSG00000188554 ENSCAFG00000014592 ]*:112:43210074:98 ]-:98:19928225
ERROR: position ortholog index to check. ENSG00000188554 ENSCAFG00000014592 ]*:112:43210074:98 ]-:98:19928225
ERROR: position ortholog index to check. ENSMUSG00000017119 ENSCAFG00000014592 [*:23:101556190:3 [-:3:19954633
ERROR: position ortholog index to check. ENSMUSG00000017119 ENSCAFG00000014592 ]*:112:101580758:96 ]-:96:19928225
ERROR: position ortholog index to check. ENSMUSG00000017119 ENSCAFG00000014592 ]*:112:101580758:96 ]-:96:19928225
ERROR: position ortholog index to check. ENSCAFG00000014592 ENSMUSG00000017119 [*:3:19954633:23 [*:23:101556190
ERROR: position ortholog index to check. ENSG00000132334 ENSCAFG00000013204 ]*:93:128082906:92 ]-:92:36902049
ERROR: position ortholog index to check. ENSCAFG00000013204 ENSG00000132334 ]*:92:36902049:93 ]-:93:128082906
ERROR: position ortholog index to check. ENSMUSG00000041836 ENSCAFG00000013204 ]*:110:135683306:94 ]-:94:36902049
ERROR: position ortholog index to check. ENSG00000162813 ENSCAFG00000010927 ]*:57:220058844:48 ]-:48:14835135
ERROR: position ortholog index to check. ENSMUSG00000026617 ENSCAFG00000010927 ]*:49:185356626:48 ]-:48:14835135
ERROR: position ortholog index to check. ENSMUSG00000022514 ENSG00000196083 [*:12:26624156:25 [-:25:190564290
ERROR: position ortholog index to check. ENSCAFG00000014029 ENSG00000196083 [*:5:22547423:25 [-:25:190564290
ERROR: position ortholog index to check. ENSMUSG00000022514 ENSCAFG00000014029 [*:12:26624156:5 [-:5:22547423
ERROR: position ortholog index to check. ENSMUSG00000022803 ENSG00000121577 [*:4:38362657:3 [-:3:119660423
ERROR: position ortholog index to check. ENSMUSG00000031684 ENSG00000120519 [*:7:78509575:11 [-:11:146521717
ERROR: position ortholog index to check. ENSCAFG00000007747 ENSG00000120519 [*:3:44957495:11 [-:11:146521717
ERROR: position ortholog index to check. ENSCAFG00000018965 ENSG00000141298 ]*:69:43731635:75 ]-:75:29630841
ERROR: position ortholog index to check. ENSCAFG00000018965 ENSMUSG00000037926 ]*:69:43731635:76 ]-:76:77455480
ERROR: position ortholog index to check. ENSMUSG00000037784 ENSG00000158163 [*:22:99637422:17 [-:17:138103971
ERROR: position ortholog index to check. ENSMUSG00000037784 ENSG00000158163 ]*:84:99667803:85 ]-:85:138062816
ERROR: position ortholog index to check. ENSG00000137100 ENSMUSG00000028447 [*:8:34620464:5 [-:5:41723130
ERROR: position ortholog index to check. ENSG00000137100 ENSMUSG00000028447 ]*:42:34613782:39 ]-:39:41715170
ERROR: position ortholog index to check. ENSMUSG00000028447 ENSCAFG00000001937 [*:5:41723130:3 [*:3:51293993
ERROR: position ortholog index to check. ENSMUSG00000028447 ENSCAFG00000001937 [*:5:41723130:3 [-:3:51293993
ERROR: position ortholog index to check. ENSMUSG00000028447 ENSCAFG00000001937 ]*:39:41715170:38 ]-:38:51288191
ERROR: position ortholog index to check. ENSCAFG00000001937 ENSMUSG00000028447 [*:3:51293993:5 [-:5:41723130
ERROR: position ortholog index to check. ENSCAFG00000001937 ENSMUSG00000028447 ]*:38:51288191:39 ]-:39:41715170
ERROR: position ortholog index to check. ENSG00000217555 ENSMUSG00000054400 [*:6:66552716:7 [*:7:104251018
ERROR: position ortholog index to check. ENSCAFG00000030123 ENSMUSG00000054400 [*:1:82726778:7 [-:7:104251018
ERROR: position ortholog index to check. ENSCAFG00000030123 ENSMUSG00000054400 ]*:15:82709862:21 ]*:21:104263396
ERROR: position ortholog index to check. ENSCAFG00000030123 ENSMUSG00000054400 ]*:15:82709862:21 ]*:21:104263396
ERROR: position ortholog index to check. ENSMUSG00000040964 ENSG00000074964 [*:12:140616949:10 [-:10:17580596
ERROR: position ortholog index to check. ENSMUSG00000040964 ENSG00000074964 ]*:122:140514990:122 ]-:122:17697380
ERROR: position ortholog index to check. ENSG00000074964 ENSCAFG00000015727 [*:8:17580596:7 [-:7:80775317
ERROR: position ortholog index to check. ENSG00000074964 ENSCAFG00000015727 ]*:122:17697380:121 ]-:121:80667771
ERROR: position ortholog index to check. ENSCAFG00000015727 ENSG00000074964 [*:7:80775317:8 [*:8:17580596
ERROR: position ortholog index to check. ENSCAFG00000015727 ENSG00000074964 [*:7:80775317:8 [*:8:17580596
ERROR: position ortholog index to check. ENSCAFG00000015727 ENSG00000074964 [*:7:80775317:8 [*:8:17580596
ERROR: position ortholog index to check. ENSCAFG00000015727 ENSG00000074964 [*:7:80775317:8 [*:8:17580596
ERROR: position ortholog index to check. ENSCAFG00000015727 ENSG00000074964 ]*:121:80667771:122 ]*:122:17697380
ERROR: position ortholog index to check. ENSCAFG00000015727 ENSG00000074964 ]*:121:80667771:122 ]*:122:17697380
ERROR: position ortholog index to check. ENSCAFG00000015727 ENSG00000074964 ]*:121:80667771:122 ]*:122:17697380
ERROR: position ortholog index to check. ENSCAFG00000015727 ENSG00000074964 ]*:121:80667771:122 ]*:122:17697380
ERROR: position ortholog index to check. ENSMUSG00000040964 ENSCAFG00000015727 [*:12:140616949:7 [-:7:80775317
ERROR: position ortholog index to check. ENSMUSG00000040964 ENSCAFG00000015727 ]*:124:140514990:119 ]-:119:80667771
