human_ensemble_id_gene	gene_id	gene_name	mouse_ensembl_id	mouse_gene_id	mouse_gene_name	dog_ensembl_id	dog_gene_id	dog_gene_name	transcript	status	mouse_ortholog_transcript	status	dog_ortholog_transcript	status
ENSG00000137872	SEMA6D	semaphorin 6D 	ENSMUSG00000027200	Sema6d	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D 	ENSCAFG00000013925	SEMA6D	semaphorin 6D 	CGATENSMUST00000078621	predicted	ENSMUST00000078621	known	CGACAFTENSMUST00000078621	predicted
ENSG00000167130	DOLPP1	dolichyldiphosphatase 1 	ENSMUSG00000026856	Dolpp1	dolichyl pyrophosphate phosphatase 1 	ENSCAFG00000020001	DOLPP1	dolichyldiphosphatase 1 	ENST00000372546	known	ENSMUST00000028209	known	ENSCAFT00000031829	known
ENSG00000167130	DOLPP1	dolichyldiphosphatase 1 	ENSMUSG00000026856	Dolpp1	dolichyl pyrophosphate phosphatase 1 	ENSCAFG00000020001	DOLPP1	dolichyldiphosphatase 1 	ENST00000406974	known	ENSMUST00000113612	known	CGACAFTENST00000406974	predicted
ENSG00000167130	DOLPP1	dolichyldiphosphatase 1 	ENSMUSG00000026856	Dolpp1	dolichyl pyrophosphate phosphatase 1 	ENSCAFG00000020001	DOLPP1	dolichyldiphosphatase 1 	CGATENSMUST00000123202	predicted	ENSMUST00000123202	known	CGACAFTENSMUST00000123202	predicted
ENSG00000031698	SARS1	seryl-tRNA synthetase 1 	ENSMUSG00000068739	Sars	seryl-aminoacyl-tRNA synthetase 	ENSCAFG00000019847	SARS1	seryl-tRNA synthetase 1 	ENST00000234677	known	ENSMUST00000090553	known	ENSCAFT00000031572	known
ENSG00000031698	SARS1	seryl-tRNA synthetase 1 	ENSMUSG00000068739	Sars	seryl-aminoacyl-tRNA synthetase 	ENSCAFG00000019847	SARS1	seryl-tRNA synthetase 1 	ENST00000369923	known	ENSMUST00000102625	known	CGACAFTENST00000369923	predicted
ENSG00000158092	NCK1	NCK adaptor protein 1 	ENSMUSG00000032475	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1 	ENSCAFG00000007451	NCK1	NCK adaptor protein 1 	ENST00000288986	known	ENSMUST00000116522	known	ENSCAFT00000011939	known
ENSG00000158092	NCK1	NCK adaptor protein 1 	ENSMUSG00000032475	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1 	ENSCAFG00000007451	NCK1	NCK adaptor protein 1 	ENST00000481752	known	ENSMUST00000116522	known	ENSCAFT00000011939	known
ENSG00000158092	NCK1	NCK adaptor protein 1 	ENSMUSG00000032475	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1 	ENSCAFG00000007451	NCK1	NCK adaptor protein 1 	ENST00000469404	known	ENSMUST00000112874	known	CGACAFTENST00000469404	predicted
ENSG00000179262	RAD23A	RAD23 homolog A, nucleotide excision repair protein 	ENSMUSG00000003813	Rad23a	RAD23 homolog A, nucleotide excision repair protein 	ENSCAFG00000017085	RAD23A	RAD23 homolog A, nucleotide excision repair protein 	ENST00000316856	known	ENSMUST00000003911	known	ENSCAFT00000027066	known
ENSG00000179262	RAD23A	RAD23 homolog A, nucleotide excision repair protein 	ENSMUSG00000003813	Rad23a	RAD23 homolog A, nucleotide excision repair protein 	ENSCAFG00000017085	RAD23A	RAD23 homolog A, nucleotide excision repair protein 	ENST00000586534	known	ENSMUST00000109761	known	CGACAFTENST00000586534	predicted
ENSG00000179262	RAD23A	RAD23 homolog A, nucleotide excision repair protein 	ENSMUSG00000003813	Rad23a	RAD23 homolog A, nucleotide excision repair protein 	ENSCAFG00000017085	RAD23A	RAD23 homolog A, nucleotide excision repair protein 	ENST00000592268	known	CGAMUSTENST00000592268	predicted	CGACAFTENST00000592268	predicted
ENSG00000197982	C1orf122	chromosome 1 open reading frame 122 	ENSMUSG00000078570	1110065P20Rik	RIKEN cDNA 1110065P20 gene 	ENSCAFG00000028619	C15H1orf122	chromosome 15 C1orf122 homolog 	ENST00000373043	known	ENSMUST00000163946	known	CGACAFTENSMUST00000137769	predicted
ENSG00000197982	C1orf122	chromosome 1 open reading frame 122 	ENSMUSG00000078570	1110065P20Rik	RIKEN cDNA 1110065P20 gene 	ENSCAFG00000028619	C15H1orf122	chromosome 15 C1orf122 homolog 	ENST00000468084	known	ENSMUST00000163946	known	CGACAFTENSMUST00000137769	predicted
ENSG00000197982	C1orf122	chromosome 1 open reading frame 122 	ENSMUSG00000078570	1110065P20Rik	RIKEN cDNA 1110065P20 gene 	ENSCAFG00000028619	C15H1orf122	chromosome 15 C1orf122 homolog 	ENST00000373042	known	ENSMUST00000106190	known	ENSCAFT00000049635	known
ENSG00000148429	USP6NL	USP6 N-terminal like 	ENSMUSG00000039046	Usp6nl	USP6 N-terminal like 	ENSCAFG00000004866	USP6NL	USP6 N-terminal like 	ENST00000609104	known	ENSMUST00000114937	known	ENSCAFT00000007841	known
ENSG00000148429	USP6NL	USP6 N-terminal like 	ENSMUSG00000039046	Usp6nl	USP6 N-terminal like 	ENSCAFG00000004866	USP6NL	USP6 N-terminal like 	ENST00000277575	known	CGAMUSTENST00000277575	predicted	CGACAFTENST00000277575	predicted
ENSG00000148429	USP6NL	USP6 N-terminal like 	ENSMUSG00000039046	Usp6nl	USP6 N-terminal like 	ENSCAFG00000004866	USP6NL	USP6 N-terminal like 	CGATENSMUST00000042503	predicted	ENSMUST00000042503	known	CGACAFTENSMUST00000042503	predicted
ENSG00000123374	CDK2	cyclin dependent kinase 2 	ENSMUSG00000025358	Cdk2	cyclin-dependent kinase 2 	ENSCAFG00000000082	CDK2	cyclin dependent kinase 2 	ENST00000266970	known	ENSMUST00000026415	known	ENSCAFT00000000140	known
ENSG00000123374	CDK2	cyclin dependent kinase 2 	ENSMUSG00000025358	Cdk2	cyclin-dependent kinase 2 	ENSCAFG00000000082	CDK2	cyclin dependent kinase 2 	ENST00000440311	known	CGAMUSTENST00000440311	predicted	CGACAFTENST00000440311	predicted
ENSG00000123374	CDK2	cyclin dependent kinase 2 	ENSMUSG00000025358	Cdk2	cyclin-dependent kinase 2 	ENSCAFG00000000082	CDK2	cyclin dependent kinase 2 	ENST00000354056	known	CGAMUSTENST00000354056	predicted	CGACAFTENST00000354056	predicted
ENSG00000123374	CDK2	cyclin dependent kinase 2 	ENSMUSG00000025358	Cdk2	cyclin-dependent kinase 2 	ENSCAFG00000000082	CDK2	cyclin dependent kinase 2 	CGATENSMUST00000026416	predicted	ENSMUST00000026416	known	CGACAFTENSMUST00000026416	predicted
ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENSMUSG00000028931	Kcnab2	potassium voltage-gated channel, shaker-related subfamily, beta member 2 	ENSCAFG00000019524	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENST00000378097	known	ENSMUST00000105648	known	ENSCAFT00000043222	known
ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENSMUSG00000028931	Kcnab2	potassium voltage-gated channel, shaker-related subfamily, beta member 2 	ENSCAFG00000019524	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENST00000378092	known	ENSMUST00000030768	known	CGACAFTENSMUST00000159840	predicted
ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENSMUSG00000028931	Kcnab2	potassium voltage-gated channel, shaker-related subfamily, beta member 2 	ENSCAFG00000019524	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENST00000164247	known	ENSMUST00000105648	known	ENSCAFT00000043222	known
ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENSMUSG00000028931	Kcnab2	potassium voltage-gated channel, shaker-related subfamily, beta member 2 	ENSCAFG00000019524	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENST00000378083	known	CGAMUSTENST00000378083	predicted	CGACAFTENST00000378083	predicted
ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENSMUSG00000028931	Kcnab2	potassium voltage-gated channel, shaker-related subfamily, beta member 2 	ENSCAFG00000019524	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENST00000458166	known	CGAMUSTENST00000458166	predicted	CGACAFTENST00000458166	predicted
ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENSMUSG00000028931	Kcnab2	potassium voltage-gated channel, shaker-related subfamily, beta member 2 	ENSCAFG00000019524	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENST00000352527	known	ENSMUST00000030768	known	CGACAFTENSMUST00000159840	predicted
ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENSMUSG00000028931	Kcnab2	potassium voltage-gated channel, shaker-related subfamily, beta member 2 	ENSCAFG00000019524	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENST00000341524	known	ENSMUST00000105648	known	ENSCAFT00000043222	known
ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	ENSMUSG00000028931	Kcnab2	potassium voltage-gated channel, shaker-related subfamily, beta member 2 	ENSCAFG00000019524	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 	CGATENSCAFT00000031036	predicted	CGAMUSTENSCAFT00000031036	predicted	ENSCAFT00000031036	known
ENSG00000185652	NTF3	neurotrophin 3 	ENSMUSG00000049107	Ntf3	neurotrophin 3 	ENSCAFG00000015278	NTF3	neurotrophin 3 	ENST00000423158	known	ENSMUST00000112244	known	ENSCAFT00000024266	known
ENSG00000185652	NTF3	neurotrophin 3 	ENSMUSG00000049107	Ntf3	neurotrophin 3 	ENSCAFG00000015278	NTF3	neurotrophin 3 	ENST00000331010	known	ENSMUST00000050484	known	CGACAFTENST00000331010	predicted
ENSG00000108788	MLX	MAX dimerization protein MLX 	ENSMUSG00000017801	Mlx	MAX-like protein X 	ENSCAFG00000029102	MLX	MAX dimerization protein MLX 	ENST00000435881	known	ENSMUST00000107302	known	CGACAFTENST00000435881	predicted
ENSG00000108788	MLX	MAX dimerization protein MLX 	ENSMUSG00000017801	Mlx	MAX-like protein X 	ENSCAFG00000029102	MLX	MAX dimerization protein MLX 	ENST00000246912	known	ENSMUST00000017945	known	ENSCAFT00000023708	known
ENSG00000108788	MLX	MAX dimerization protein MLX 	ENSMUSG00000017801	Mlx	MAX-like protein X 	ENSCAFG00000029102	MLX	MAX dimerization protein MLX 	ENST00000346833	known	ENSMUST00000107303	known	CGACAFTENST00000346833	predicted
ENSG00000100095	SEZ6L	seizure related 6 homolog like 	ENSMUSG00000058153	Sez6l	seizure related 6 homolog like 	ENSCAFG00000011694	SEZ6L	seizure related 6 homolog like 	ENST00000404234	known	ENSMUST00000079491	known	CGACAFTENST00000404234	predicted
ENSG00000100095	SEZ6L	seizure related 6 homolog like 	ENSMUSG00000058153	Sez6l	seizure related 6 homolog like 	ENSCAFG00000011694	SEZ6L	seizure related 6 homolog like 	ENST00000360929	known	CGAMUSTENST00000360929	predicted	CGACAFTENST00000360929	predicted
ENSG00000100095	SEZ6L	seizure related 6 homolog like 	ENSMUSG00000058153	Sez6l	seizure related 6 homolog like 	ENSCAFG00000011694	SEZ6L	seizure related 6 homolog like 	ENST00000629590	known	CGAMUSTENST00000629590	predicted	CGACAFTENST00000629590	predicted
ENSG00000100095	SEZ6L	seizure related 6 homolog like 	ENSMUSG00000058153	Sez6l	seizure related 6 homolog like 	ENSCAFG00000011694	SEZ6L	seizure related 6 homolog like 	ENST00000248933	known	CGAMUSTENST00000248933	predicted	ENSCAFT00000018602	known
ENSG00000100095	SEZ6L	seizure related 6 homolog like 	ENSMUSG00000058153	Sez6l	seizure related 6 homolog like 	ENSCAFG00000011694	SEZ6L	seizure related 6 homolog like 	ENST00000343706	known	CGAMUSTENST00000343706	predicted	CGACAFTENST00000343706	predicted
ENSG00000100095	SEZ6L	seizure related 6 homolog like 	ENSMUSG00000058153	Sez6l	seizure related 6 homolog like 	ENSCAFG00000011694	SEZ6L	seizure related 6 homolog like 	ENST00000529632	known	CGAMUSTENST00000529632	predicted	CGACAFTENST00000529632	predicted
ENSG00000100095	SEZ6L	seizure related 6 homolog like 	ENSMUSG00000058153	Sez6l	seizure related 6 homolog like 	ENSCAFG00000011694	SEZ6L	seizure related 6 homolog like 	CGATENSMUST00000075387	predicted	ENSMUST00000075387	known	CGACAFTENSMUST00000075387	predicted
ENSG00000100095	SEZ6L	seizure related 6 homolog like 	ENSMUSG00000058153	Sez6l	seizure related 6 homolog like 	ENSCAFG00000011694	SEZ6L	seizure related 6 homolog like 	CGATENSMUST00000197425	predicted	ENSMUST00000197425	known	CGACAFTENSMUST00000197425	predicted
ENSG00000162989	KCNJ3	potassium inwardly rectifying channel subfamily J member 3 	ENSMUSG00000026824	Kcnj3	potassium inwardly-rectifying channel, subfamily J, member 3 	ENSCAFG00000009183	KCNJ3	potassium inwardly rectifying channel subfamily J member 3 	ENST00000295101	known	ENSMUST00000112633	known	ENSCAFT00000014603	known
ENSG00000162989	KCNJ3	potassium inwardly rectifying channel subfamily J member 3 	ENSMUSG00000026824	Kcnj3	potassium inwardly-rectifying channel, subfamily J, member 3 	ENSCAFG00000009183	KCNJ3	potassium inwardly rectifying channel subfamily J member 3 	ENST00000544049	known	ENSMUST00000112632	known	CGACAFTENST00000544049	predicted
ENSG00000137166	FOXP4	forkhead box P4 	ENSMUSG00000023991	Foxp4	forkhead box P4 	ENSCAFG00000001596	FOXP4	forkhead box P4 	ENST00000373063	known	ENSMUST00000113265	known	CGACAFTENST00000373063	predicted
ENSG00000137166	FOXP4	forkhead box P4 	ENSMUSG00000023991	Foxp4	forkhead box P4 	ENSCAFG00000001596	FOXP4	forkhead box P4 	ENST00000373057	known	CGAMUSTENST00000373057	predicted	CGACAFTENST00000373057	predicted
ENSG00000137166	FOXP4	forkhead box P4 	ENSMUSG00000023991	Foxp4	forkhead box P4 	ENSCAFG00000001596	FOXP4	forkhead box P4 	ENST00000307972	known	ENSMUST00000097311	known	CGACAFTENST00000307972	predicted
ENSG00000137166	FOXP4	forkhead box P4 	ENSMUSG00000023991	Foxp4	forkhead box P4 	ENSCAFG00000001596	FOXP4	forkhead box P4 	ENST00000373060	known	ENSMUST00000097311	known	CGACAFTENST00000307972	predicted
ENSG00000137166	FOXP4	forkhead box P4 	ENSMUSG00000023991	Foxp4	forkhead box P4 	ENSCAFG00000001596	FOXP4	forkhead box P4 	CGATENSMUST00000113262	predicted	ENSMUST00000113262	known	ENSCAFT00000002501	known
ENSG00000136450	SRSF1	serine and arginine rich splicing factor 1 	ENSMUSG00000018379	Srsf1	serine and arginine-rich splicing factor 1 	ENSCAFG00000017430	SRSF1	serine and arginine rich splicing factor 1 	ENST00000582730	known	ENSMUST00000079866	known	CGACAFTENST00000582730	predicted
ENSG00000136450	SRSF1	serine and arginine rich splicing factor 1 	ENSMUSG00000018379	Srsf1	serine and arginine-rich splicing factor 1 	ENSCAFG00000017430	SRSF1	serine and arginine rich splicing factor 1 	ENST00000581979	known	ENSMUST00000079866	known	CGACAFTENST00000582730	predicted
ENSG00000136450	SRSF1	serine and arginine rich splicing factor 1 	ENSMUSG00000018379	Srsf1	serine and arginine-rich splicing factor 1 	ENSCAFG00000017430	SRSF1	serine and arginine rich splicing factor 1 	ENST00000258962	known	ENSMUST00000139129	known	CGACAFTENST00000258962	predicted
ENSG00000136450	SRSF1	serine and arginine rich splicing factor 1 	ENSMUSG00000018379	Srsf1	serine and arginine-rich splicing factor 1 	ENSCAFG00000017430	SRSF1	serine and arginine rich splicing factor 1 	CGATENSCAFT00000027630	predicted	CGAMUSTENSCAFT00000027630	predicted	ENSCAFT00000027630	known
ENSG00000092531	SNAP23	synaptosome associated protein 23 	ENSMUSG00000027287	Snap23	synaptosomal-associated protein 23 	ENSCAFG00000011105	SNAP23	synaptosome associated protein 23 	ENST00000249647	known	ENSMUST00000028743	known	ENSCAFT00000017676	known
ENSG00000092531	SNAP23	synaptosome associated protein 23 	ENSMUSG00000027287	Snap23	synaptosomal-associated protein 23 	ENSCAFG00000011105	SNAP23	synaptosome associated protein 23 	ENST00000397138	known	CGAMUSTENST00000397138	predicted	CGACAFTENST00000397138	predicted
ENSG00000092531	SNAP23	synaptosome associated protein 23 	ENSMUSG00000027287	Snap23	synaptosomal-associated protein 23 	ENSCAFG00000011105	SNAP23	synaptosome associated protein 23 	ENST00000349777	known	CGAMUSTENST00000397138	predicted	CGACAFTENST00000397138	predicted
ENSG00000092531	SNAP23	synaptosome associated protein 23 	ENSMUSG00000027287	Snap23	synaptosomal-associated protein 23 	ENSCAFG00000011105	SNAP23	synaptosome associated protein 23 	CGATENSMUST00000116437	predicted	ENSMUST00000116437	known	CGACAFTENSMUST00000116437	predicted
ENSG00000172005	MAL	mal, T cell differentiation protein 	ENSMUSG00000027375	Mal	myelin and lymphocyte protein, T cell differentiation protein 	ENSCAFG00000007047	No	items found - Gene - NCBI	ENST00000309988	known	ENSMUST00000028854	known	ENSCAFT00000011303	known
ENSG00000172005	MAL	mal, T cell differentiation protein 	ENSMUSG00000027375	Mal	myelin and lymphocyte protein, T cell differentiation protein 	ENSCAFG00000007047	No	items found - Gene - NCBI	ENST00000353004	known	CGAMUSTENST00000353004	predicted	CGACAFTENST00000353004	predicted
ENSG00000172005	MAL	mal, T cell differentiation protein 	ENSMUSG00000027375	Mal	myelin and lymphocyte protein, T cell differentiation protein 	ENSCAFG00000007047	No	items found - Gene - NCBI	ENST00000354078	known	ENSMUST00000028853	known	CGACAFTENST00000354078	predicted
ENSG00000172005	MAL	mal, T cell differentiation protein 	ENSMUSG00000027375	Mal	myelin and lymphocyte protein, T cell differentiation protein 	ENSCAFG00000007047	No	items found - Gene - NCBI	ENST00000349807	known	CGAMUSTENST00000349807	predicted	CGACAFTENST00000349807	predicted
ENSG00000085365	SCAMP1	secretory carrier membrane protein 1 	ENSMUSG00000021687	Scamp1	secretory carrier membrane protein 1 	ENSCAFG00000032395	SCAMP1	secretory carrier membrane protein 1 	ENST00000621999	known	ENSMUST00000022197	known	ENSCAFT00000047985	known
ENSG00000085365	SCAMP1	secretory carrier membrane protein 1 	ENSMUSG00000021687	Scamp1	secretory carrier membrane protein 1 	ENSCAFG00000032395	SCAMP1	secretory carrier membrane protein 1 	ENST00000618166	known	CGAMUSTENST00000618166	predicted	CGACAFTENST00000618166	predicted
ENSG00000085365	SCAMP1	secretory carrier membrane protein 1 	ENSMUSG00000021687	Scamp1	secretory carrier membrane protein 1 	ENSCAFG00000032395	SCAMP1	secretory carrier membrane protein 1 	CGATENSMUST00000152555	predicted	ENSMUST00000153558	known	CGACAFTENSMUST00000152555	predicted
ENSG00000105879	CBLL1	Cbl proto-oncogene like 1 	ENSMUSG00000020659	Cbll1	Casitas B-lineage lymphoma-like 1 	ENSCAFG00000031990	CBLL1	Cbl proto-oncogene like 1 	ENST00000440859	known	ENSMUST00000101499	known	ENSCAFT00000048678	known
ENSG00000105879	CBLL1	Cbl proto-oncogene like 1 	ENSMUSG00000020659	Cbll1	Casitas B-lineage lymphoma-like 1 	ENSCAFG00000031990	CBLL1	Cbl proto-oncogene like 1 	ENST00000222597	known	CGAMUSTENST00000222597	predicted	CGACAFTENST00000222597	predicted
ENSG00000105879	CBLL1	Cbl proto-oncogene like 1 	ENSMUSG00000020659	Cbll1	Casitas B-lineage lymphoma-like 1 	ENSCAFG00000031990	CBLL1	Cbl proto-oncogene like 1 	CGATENSMUST00000064240	predicted	ENSMUST00000064240	known	CGACAFTENSMUST00000064240	predicted
ENSG00000118473	SGIP1	SH3GL interacting endocytic adaptor 1 	ENSMUSG00000028524	Sgip1	SH3-domain GRB2-like (endophilin) interacting protein 1 	ENSCAFG00000018570	SGIP1	SH3GL interacting endocytic adaptor 1 	ENST00000371039	known	CGAMUSTENST00000371039	predicted	CGACAFTENST00000371039	predicted
ENSG00000118473	SGIP1	SH3GL interacting endocytic adaptor 1 	ENSMUSG00000028524	Sgip1	SH3-domain GRB2-like (endophilin) interacting protein 1 	ENSCAFG00000018570	SGIP1	SH3GL interacting endocytic adaptor 1 	ENST00000371037	known	CGAMUSTENST00000371037	predicted	ENSCAFT00000029482	known
ENSG00000118473	SGIP1	SH3GL interacting endocytic adaptor 1 	ENSMUSG00000028524	Sgip1	SH3-domain GRB2-like (endophilin) interacting protein 1 	ENSCAFG00000018570	SGIP1	SH3GL interacting endocytic adaptor 1 	CGATENSMUST00000066824	predicted	ENSMUST00000066824	known	CGACAFTENSMUST00000066824	predicted
ENSG00000118473	SGIP1	SH3GL interacting endocytic adaptor 1 	ENSMUSG00000028524	Sgip1	SH3-domain GRB2-like (endophilin) interacting protein 1 	ENSCAFG00000018570	SGIP1	SH3GL interacting endocytic adaptor 1 	CGATENSMUST00000072481	predicted	ENSMUST00000072481	known	CGACAFTENSMUST00000072481	predicted
ENSG00000118473	SGIP1	SH3GL interacting endocytic adaptor 1 	ENSMUSG00000028524	Sgip1	SH3-domain GRB2-like (endophilin) interacting protein 1 	ENSCAFG00000018570	SGIP1	SH3GL interacting endocytic adaptor 1 	CGATENSMUST00000080728	predicted	ENSMUST00000080728	known	CGACAFTENSMUST00000080728	predicted
ENSG00000072849	DERL2	derlin 2 	ENSMUSG00000018442	Derl2	Der1-like domain family, member 2 	ENSCAFG00000032265	DERL2	derlin 2 	ENST00000158771	known	ENSMUST00000143850	known	ENSCAFT00000044998	known
ENSG00000072849	DERL2	derlin 2 	ENSMUSG00000018442	Derl2	Der1-like domain family, member 2 	ENSCAFG00000032265	DERL2	derlin 2 	ENST00000572834	known	CGAMUSTENST00000572834	predicted	CGACAFTENST00000572834	predicted
ENSG00000072849	DERL2	derlin 2 	ENSMUSG00000018442	Derl2	Der1-like domain family, member 2 	ENSCAFG00000032265	DERL2	derlin 2 	CGATENSMUST00000171041	predicted	ENSMUST00000171041	known	CGACAFTENSMUST00000171041	predicted
ENSG00000127616	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 	ENSMUSG00000032187	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 	ENSCAFG00000017584	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 	ENST00000344626	known	CGAMUSTENST00000344626	predicted	CGACAFTENST00000344626	predicted
